"text","class_label"
"There are frames in this film that could be Renoir paintings with vivid colors against muted backgrounds. The humorous combination of ual honesty and innocence is refreshing in this fifties film and makes palatable the old story line of the ingenue that becomes a star. The can-can number at the end seems realistic and exciting but not over the top as in an American dance sequence.","positive"
"Renoir's tale of Paris,the Cancan,a washer-girl and the Moulin Rouge.A more subdued,but highly entertaining version of the opening of the Moulin Rouge. Jean Gabin gives his usual excellent performance.The Technicolor photography on the print I saw was exquisite.An easy evening's viewing. chris w galla","positive"
"Although it doesn't seem very promising for a long stretch, Renoir's French Cancan ends up being an effortlessly charming film. The story is cliché: a laundry girl, Nini (Françoise Arnoul), is discovered by a night club owner, Danglard (Jean Gabin). Danglard steals her from her baker boyfriend and drops his current girlfriend, both of whom come back for their former lovers. Nini has to choose whether to go back to her humble life with the baker, go on with the show with her employer, oh, or become a princess, as a prince falls in love with her at one point, too. I'm glad the film didn't go for the most obvious choice, as a lesser film certainly would have. The film ends with the opening of Danglard's new night club, the Moulin Rouge, and a couple of gorgeous song and dance numbers. The first of them, ""Complainte de la Butte,"" which also provides the base of most of the film's musical score, is simply one of the most gorgeous songs ever written, and Renoir himself wrote it. If you're a fan of Baz Luhrmann's 2001 film Moulin Rouge!, you'll recognize the tune, as it comes up near the beginning of that film, sung by Rufus Wainwright. Although it isn't very prominent in that film, everyone I know who owns the soundtrack loves it. In addition to having one of the most lovely songs ever written, French Cancan also boasts one of the cutest leading ladies ever to grace the screen. It's hard not to fall head-over-heels in love with that girl. 8/10.","positive"
"""French Cancan"" is one of my favorite all time movies. It's an excellent film. There's color, there's humor, there's music. It's a very good portrait of the so called Belle Époque, though Jean Renoir's priorities were always to show a creation, a fantasie. So the film isn't a historical movie. The final sequences in which the girls dance cancan are unforgettable images. It's a film you shouldn't miss.","positive"
"This is my favorite Renoir from the Fifties. It's the story of how Henri Danglard built and launched the Moulin Rouge nightclub; we see the workmen blasting at the site to get construction underway, and the training of the dancers. Finally, the giddiness of opening night and the long sequence of cancan dancing. Financial problems and the ego displays of the performers are described.<br /><br />Gabin is in great form as the easy-going Danglard--see him deal humorously with Nini's violent boyfriend. Gianni Esposito is moving as the wistful Prince who is courting Nini. Maria Felix, with that amazon's body, is imposing as the egotistical Lola, Danglard's first lover. Finally Françoise Arnoul as Nini the washing girl who ends up dancing for Danglard, and becoming his girl, is just stunning; her loveliness and pert charm will win you over.<br /><br />A bonus: we get Edith Piaf, Patachou, André Claveau and other stars in cameos playing the stars of a century ago who ruled over the Moulin rouge.","positive"
"I watched this movie three times at different ages of my life and always did enjoy it very much indeed. This Can-Can is an authentic explosion of joie de vivre, like Stanley Donen and Gene Kelly musical, but in French way. And a Jean Renoir nice tribute to his time, his friends, lovers, music and dances. It is at same time a show business chronicle of that age, full of affection and French mood. It is too a clear tribute to the Impressionism (people who likes impressionistic painters will like this picture). It is particularly a tribute to Toulouse-Lautrec and, of course, to Jean Renoir father, Pierre-Auguste. You will find hear a trustworthy and splendid colored recreation of some Renoir master work. Excellent casting, scenery, sound-effects and music. Even it tell us about the creation of Parisian Moulin Rouge, obviously it is a fiction story (and not very original by the way, as it fall down in the very well know moral that the show must go on). But the Jean Renoir production is great.<br /><br />","positive"
"Uncle Frank is everyone's uncle. This documentary covered all aspects of aging in America, the lonliness, the humor, the irony. Uncle Frank and Aunt Tillie were supremely generous in sharing their life experiences with the audience. The director did an unbelieveable job of capturing the small and large pieces that made up their lives. Thanks to everyone who helped in making this film!","positive"
"This film works on a lot of different levels. It's a profile of one very cool couple, a social commentary on aging and nursing homes, a love story, a musical. I've seen Uncle Frank a few times, and every time I watch it I'm not sure who to go call first--my parents, my wife, a friend I've lost touch with . . But it has a way of making you remember the most important relationships in your life--and want to reaffirm the ones that continue. Expect a lot of laughs, and probably some tears if any of the vibrant characters here strike a chord. I'm pretty sure they will.","positive"
"It doesn't matter whether you've experienced the plight of the elderly in America or if you're just plain clueless, Uncle Frank and Matthew Ginsburg give you that clue in a straight forward, funny, wake up and smell the roses sort of way. By the end of the film, it is obvious that while being totally entertained, somehow, you've also been educated. A terrific film, by a terrific up and coming talent in the movie field. Matthew Ginsburg is a name to pay attention to.","positive"
"The ""silver screen"" gets freshly polished with this beautiful film about aging happily and enjoying life's rainbows. There's plenty of silver hair on this silver screen, but the film's namesake is more like 85-going on-25 with his energy, humor and lust for life. The story of entertainer extraordinaire Uncle Frank, his devoted wife Aunt Tillie, and the zippy residents of the local area nursing homes inspires us to ""live each day as if it's your last"" and brings a glimmer of hope to those often-dreaded golden years. A great movie for young and old audiences!","positive"
"Anatole Litvak directed the 1959 film, ""The Journey,"" starring Yul Brynner, Deborah Kerr, Robert Morley, E.G. Marshall, Anne Jackson, and Jason Robards.<br /><br />The film takes place during the 1956 Hungarian uprising and concerns a group of travelers having problems getting out of Budapest because of political problems in that part of the world. They are put on a bus to Vienna, but the Russians, led by Major Surov (Brynner) confiscate their passports and hold them for questioning. One of the passengers is Paul Fleming (Robards), posing as an American but in reality a Hungarian freedom fighter, whom the major believes is being smuggled out of Hungary. In fact, Lady Ashmore (Kerr) is hiding him. She becomes the focus of the Major's romantic attentions.<br /><br />Very good film that conveys the tension and hassle of the Cold War, and all of the performances are wonderful. Brynner is particularly excellent as the passionate Major who isn't all bad, and Anne Jackson gives a realistic, powerful performance as a pregnant woman who doesn't want her child born in a Communist country.<br /><br />Good script, good director, good cast - there should be more films like this. Highly recommended.","positive"
"There have been many excellent comments about this movie and I want to add my voice to the praise. Yul Brynner has never been more powerfully attractive. His Major Surov was riveting. Your eyes just cannot leave the screen when he's on it. This is his movie. This is not to slight the rest of the cast which was also exemplary, especially Deborah Kerr and Anne Jackson. As they were mostly stage actors, they brought many nuances to their performances. For example, I have seen this movie at least 4 times, but this is the first time I noticed the reaction of the German girl when she came face-to-face with a Russian soldier. Even though he was not threatening, her absolutely hysterical reaction made me realize that she must have been in Germany after WWII and was most likely gang-raped by the Red Army. The possibility of discovering deeper layers of story that may lie just beneath the surface makes me want to see this fascinating film again and again. Please put it on DVD.","positive"
"Most people will consider that Yul Brynner's greatest performance was as the ruler of Siam in THE KING AND I. Certainly it gave him a wide variety of moods to test his abilities in, from comic, to tragic, from eager to learn to dominating to hateful. It also showed him to advantage as a ""talk singer"" and a dancer. Finally, as it was also his Tony Award winning performance from Broadway, the film allowed us to capture something of the great Broadway performance as well.<br /><br />But he did other movies that showed his talents as well as THE KING AND I. His comic turn in ONCE MORE WITH FEELING was quite nice. So was his performance as General Bunin in ANASTASIA, or his Ramses in THE TEN COMMANDMENTS. Yet he came terribly close to being a 1950s successor to Eric Von Stroheim as ""the man you love to hate."" A certain vulnerability in his acting and roles endeared him to the movie public, even after his best years as a star were behind him - and he retreated more and more to repeating the King of Siam on television and the stage.<br /><br />To me, his finest performance is in this 1959 drama with Deborah Kerr, Jason Robards Jr., Robert Morley, E. G. Marshall, Anne Jackson, and Ronnie Howard. The film is set in pretty modern times - the powder-keg that was Hungary in 1956, when briefly it looked like the Iron Curtain was about to collapse there under the reforms of Hungarian patriot Imre Nagy and his supporters. But the Hungarian Revolution collapsed due to bad timing. The Russians and their Polish and East German allies sent tanks in to crush the revolt (and arrested and executed Nagy and other reformers). The West stood by and let this happen: England and France had gotten caught in the Suez crisis, and the U.S. had berated them and Israel for attacking Egypt. Due to the actions of three close allies of the U.S., the West found it hard to condemn the overkill of the Soviet Union. It was an unfortunate situation, and the Hungarians have never forgotten how they were abandoned in it.<br /><br />In the film Brynner is Major Surov, a Russian intelligence officer who is watching for some of the leaders of the Hungarian revolt, one of whom is Paul Kedes (Jason Robards). Kedes may be getting assistance from some westerners on a bus tour through Hungary, led by Robert Morley (including Marshall, Jackson, and Howard, and Kerr). The latter are being kept in a hotel while their bus is being repaired, and Brynner mingles with them, hoping for a lead to the whereabouts of Robards. But Brynner is human - he tries to be ingratiating with these people (all of whom see him as a monster), and in sequence, when he has drunk a little too much, he confronts them with the questions that has bothered historians since 1945: How is it (even if one notes that Russia had Stalin in charge) that relations between Russia and the West collapsed so quickly? The allies, on the whole, had worked well together from 1941 to 1945, but after Yalta and Potsdam all types of mutual suspicions just erupted. Did they have to? Surov is a good officer, but he is torn in half by loyalty to the Communist regimes in the Soviet Union and in Hungary that he supports, and his growing fondness towards Kerr, who is hiding Robards but is also willing to note the more human side of the Russian major. And as the film reaches it's tragic climax, we watch as Surov has to decide if he will follow his sense of duty, or take pity on Kerr, Robards, and the other westerners who want to leave. It becomes a true struggle for him - and one that he may win far too late. It was a great film about a tragedy of post war Europe, and possibly the most thoughtful role Yul Brynner ever portrayed.","positive"
"Yul Brynner was a symbol of villein in the tine of 50,s , he play a role of Russian leader in Hungary at the time of revolution in this country in 1956 that made it against the Marxism.<br /><br />The script of this film made it by good taste from the writer that mixing love and adventure with showing different characters in the journey from Hungary to England.<br /><br />The best point in this film was the symbol of challenge from the Hungarian Resistance to kill the Russian major(Yul Brynner) in the hall time of the film that made a meaning about the disadvantages of this major from his bad works , but at the end he made a good work to help Deborah Kerr for escaping her and her darling to London to write in his book a good working to gain at the end people,s agreement and trustment after his assassination by the Hungarian Resistance.","positive"
"""The Journey"" is a very good film. Produced in the spring of 1958, in Vienna, and released in 1959, this movie was quite popular in his early years. Despite the political problems, which influenced the movie's success (because the story happens during the Hungarian Revolution, the Cold War), ""The Journey"" is a very good film, but not well-known. I think it should be released immediately on DVD, because most of the people who have seen it so far want to have it at home. One of the most important qualities of the film is the extraordinary chemistry between Deborah Kerr and Yul Brynner, their intense relationship. All their scenes together are very important, but they also reveal the strong feelings, the great passion and love between the characters (Major Surov and Diana Ashmore). Another quality is the script, which is very well written. It was even published as a novel, by the screen player George Tabori. The film keeps its tension from the beginning to the end. At first, we didn't know if Diana and the other travelers could leave Hungary, because the Communist Major discovers that Diana's friend, Paul Kedes, is Hungarian and he isn't allowed to leave the country. The Major falls deeply in love with Diana and this is, in fact, the true reason why he doesn't want to let her go. But after he embraces her and gives her one of the most memorable kisses ever seen on screen, and she kisses him, too, he lets her go. And the end of the film is one of the most dramatic endings ever filmed-the Major and Diana say ""Goodbye!"", she arrives at the frontier with all the travelers, including Paul, while Surov is shot several times by some Hungarians, so he dies. Yul Brynner is very, very handsome and Deborah Kerr is very beautiful, charming, refined, just like an English Lady. Yul and Deborah are perfect together. They are one of the greatest couples of the Golden Hollywood. A true moviegoer should watch this film. ""The Journey"" has everything that a good film should have-a great, captivating story, interesting characters, a wonderful direction (Anatole Litvak is, in my opinion, at his best). Finally, I want to give a message to Warner Bros. Studios or those who restore and release classic films: Please, release ""The Journey"" on DVD as soon as possible.","positive"
"As a big Dostoyevsky fan, I had always been disappointed with Hollywood's halfhearted attempts to get into the Russian romantic aesthetic -- case in point, Yul Brynner as Dmitri Karamazov. I had thought the whole problem was a poor casting decisions, but then I saw Yul as Major Surov and changed my mind. When given an intelligent script to work with, he suddenly came alive and was as noble, y, and conflicted as you could ever want a Neurotic Russian Officer to be! So he was a better Dmitri as Major Surov than he was as Dmitri. But that's because writer Tabori actually gave Yul, as the Conflicted Russian Officer, the kind of Conflicted Russian Officer lines that are worthy of real literature, and that have real meaning and pathos in them. For example, a propos of folk music, he says musingly, ""You hear a man crying in the dark. And if you listen carefully enough, you know what he cries for. You look surprised, Lady Ashmore. Despite what you may have heard, tractors and Marxism aren't the only things the Russian cares for. There is always time for music.""<br /><br />Brilliant!!","positive"
"a great movie, with a rather unclear political message. it´s shot in a theatrical style, i.c. most of the action takes place inside. mayor surov and diana ashcroft seem equally suspicious of each other. emotions run high since the western tourists and business-people seem unwilling and unable to yield to the eastern-russian charm of the mayor, although he makes every effort to understand their point of view. the two opposite world-views are made pointedly clear, but the movie also shows that human emotions cannot be controlled by politics. its powerfully acted and has a high emotional impact for a 50s movie.","positive"
"I really enjoy this movie. The first time it was on Turner Classic Movies. All the actors did very well but Brynner steals the show again like always ( he is so y!).This is one of the movie that you do see Brynner's emotions. Actually this movie this is the first I ever seen him laugh because he plays very strong, larger-than-life and serious roles in other movies. In this movie you see both a masculine, tough and sensitive side of Brynner .Brynner seems to be a ""ladies'man"" in this movie.That is amazing how Brynner eats the glass cup and speaks in his Russian tongue it drives me crazy in love. I don't understand when both Brynner and Kerr ( they both have very good chemistry) stars in a movie together and then Brynner always die at the end it kind of reminds you ""The King and I"" in a way.","positive"
"Yul Brynner is Major Surov, a singing, dancing, vodka-drinking Russian Officer stationed near the Austrian -Hungarian border during the Hungarian uprising of 1956 in Anatole Litvak's The Journey. Though the film has yet to be released on video or DVD, it remains one of Brynner's most compelling performances. Because of the political unrest, a group of travelers cannot fly out of Budapest but are put on a bus to Vienna. Before they can reach the border, however, their passports are taken and they are detained for questioning by the Russians led by Major Surov.<br /><br />The Major has reason to suspect that there is a Hungarian freedom fighter among the group being smuggled out of the country. Indeed Lady Ashmore is hiding a mysterious passenger, Paul Fleming (Jason Robards, Jr.) who pretends to be an American but fools no one. She is helping Fleming mainly to repay a debt she owed because of the trouble her past association caused him. Among the other passengers are a British journalist played by Robert Morley, an American family played by E.G. Marshall, his wife Anne Jackson and their two children, one of which is the screen debut of little Ron Howard.<br /><br />Major Surov takes a romantic interest in Lady Diana Ashmore (Deborah Kerr), and a romance of sorts develops between them. She offers him nothing but disdain and a stiff upper lip, however, though we suspect that underneath her heart still beats. The Cold War intrigue and the powerful acting carry the story but the romance is never quite convincing. It remains, however, one of my favorite Yul Brynner films and deserves to be seen if only for his passionate performance.","positive"
"I have seen several Yul Brynner films--yet this is his best performance as the camera captures his emotions in close up as he snarls, smiles, and laughs. Brynner might have been equally arresting in Ten Commandments, Taras Bulba, The Magnificent Seven, The Brother Karamazov and the Mad Woman of Chaillot but none of these films have captured his range of talent in close ups as in this one. He is arresting and tantalizing to watch in every shot.<br /><br />Equally fascinating and y, without removing her clothes, is Deborah Kerr. The script allows her to exude a sensuality that is not visual but suggestive--she reprised this sort of role years later in The Night of Iguana. The film does not suggest that she slept with anyone to help with the release of the group from the clutches of the Russians in fact she is shown as running away from the Russian Major (in contrast to the Maupassant story or the Isak Denisen story). Yet the film bursts with suggested but real physical allure of the Kerr character.<br /><br />Kerr can never be classified as a beautiful actress in my view, but she is a superb actress. She puts her soul into dignifying the characters that she portrays, which often clashes with the spirit of the character. It is this contradiction that makes her roles in The journey, Quo Vadis, and The Night of Iguana memorable.<br /><br />Why is this an unusual film? It is not easy in Hollywood to see Russian characters portrayed as good people--Dr Zhivago was an exception. Brynner's Romance of a Horse Thief was again great cinema by Abraham Polonsky but never acknowledged as such because of the intolerance towards Leftists in the post-McCarthy era.<br /><br />The film is also unusual in its casting--great French actors Gerard Oury and Anouk Aimee--rub shoulders with Jason Robards Jr and British actor Robert Morley. In many ways the film is international than American. All four are great actors and add to the entertainment.<br /><br />Those who have read Maupassant and Denisen's works will find the film is not true to either work. Yet the film can stand on its own as its sanitized (censored?) version has a dignified charm of its own--provided by the reality of the night that led to the release of the group. I think Litvak deserves to have the last laugh in providing an interesting and plausible twist to the tales that led to the making of the film, while entwining bits of both written tales (e.g. the last bus ride and the final kiss)<br /><br />But I do have one grouse--why do Hollywood never acknowledge the sources that inspire the stories? Only recently (e.g., Insomnia) have the original works begun to be mentioned prominently in the credits.","positive"
"Set during the Hungarian Revolution of 1956, this story has all the suspense of a good cold war book or movie as a multinational group of foreigners attempt to smuggle Jason Robards out of Hungary into Austria. However, three things complement the story, making this an extremely good movie.<br /><br />First, the actors use the actual languages of their roles. The Russian soldiers speak only Russian; the Hungarians only Hungarian; the Germans only German, except to the minimal extent to tell the story. Since Debra Kerr is English, she speaks only English, and, of course, Yul Brynner and a few others essential to the story also speak heavily accented English. As a result, the empathy of the audience to the travelers becomes paramount. The viewer shares all the confusion and suspense of being involved in an illicit border crossing when he/she cannot understand any of the languages spoken around them. Very powerful feelings are aroused in the audience, and notwithstanding the heavy use of foreign languages, the audience is never at a loss for following the film. No subtitles are necessary.<br /><br />Second. I was in Hungary in 1995, and I'm telling you, this movie has it right on. From the gypsy music overpowering the dinner meal to the underground caverns in the buildings where much of the action takes place to the village scenes, the realism is incredible. If I didn't eat in the actual restaurant in the movie, I ate at its double. I thought that I actually walked down the main street in that village. (Actually, the film was shot in Austria).<br /><br />Third, and most important, this movie reunites Deberah Kerr and Yul Brynner (after The King and I) and the magnetism between them as the story unfolds is nothing short of Oscar qualified. Of course, Yul already received an Oscar for playing that relationship, so the Acadamy wasn't going to give him another one, but that is the quality of the film. Don't miss this one.","positive"
"""The Journey"" is a romantic version of the cold war. It's about an English woman (Deborah Kerr) trying to smuggle her former love, a Hungarian scientist (Jason Robards, Jr.), out of Hungary during the Hungary Revolt in 1956. She's on board a bus with thirteen other international people who are trying to get out of Hungary through the Austrian border.<br /><br />Of course, the bus gets stopped by the Russians for a security check. The Russian officer-in-charge (Yul Brynner) becomes attracted to the English woman (Deborah Kerr)and delays the trip. Of course, the Russian officer knows the truth about the Hungarian scientist posing as a British citizen, but he decides not to arrest the scientist because he is waiting for the English woman to come to him. Of course, this all sounds absurd, but it is a fun movie to watch. Despite the romantic flow of dialogue between Mr. Brynner and Ms. Kerr, which seems inappropriate in the situation that they are in, the movie becomes suspenseful and interesting. The good acting overrides some of the silly dialogue. Perhaps, some people involved in the Hungarian Revolt would not appreciate this movie; they would consider it a piece of fluff. <br /><br />This is my favorite Yul Brynner role. He speaks with his own, masculine voice and is very attractive, especially when he becomes vulnerable. This is Deborah Kerr's second time working with Yul Brynner since they made ""The King and I"" in 1956. They make a very attractive couple. Too bad they never worked again. This was the second y role Ms. Kerr took since ""From Here to Eternity"". Despite the fact that Ms. Kerr was wearing heavy winter clothes throughout the movie, she was very beautiful and sensual. <br /><br />The fine supporting cast was headed by Jason Robards, Jr., in his first film role. Some of the international cast were recognizable, like for instance, Robert Morley from England. However, the rest of the actors, I have never seen before or since, were just great in the movie. In the background, it was fun to see Senta Berger, as one of the maids, speak a few lines of Hungarian. A few years later in 1966, she was in a movie, ""Cast a Giant Shadow"", with Yul Brynner as his leading lady. She is still working today.","positive"
"Set in Hungary in November 1956, this is the story of a group of foreign nationals who were trying to leave the country at the time of the Uprising.<br /><br />Once the airport is closed, the titular journey begins on a bus taking them to Austria. As would be obvious, they are stopped on their way which is where they come up against the almost faultless Yul Brynner whose military power as a Red Army Major was marked with loneliness, his internal struggle between right and wrong, his search for the truth and his need to feel emotions for other human beings. He was saddened by the fact that his job had alienated him from his friends and enemies alike and he yearned for social contact.<br /><br />Robert Morley plays the quintessential stiff upper-lipped Englishman who, no matter how serious the role, manages to maintain an almost light-hearted logical outlook on life while Jason Robards has a stunning movie debut which enforces the reason why he had so many roles throughout his career. Deborah Kerr, as the leading lady, exhibits the grace and femininity we have come to associate with her yet manages to bring over the strength and resolve required for her character.<br /><br />The film deals with a very tempestuous time in European history but it never ceases to remind us that there is good in all of us and you can never completely judge a book by the cover. Fabulous scriptwriting ensures that for all the seriousness of the subject there can still be great one-liners and comedic instances that add to, rather than detract from the movie. The chemistry in the cat and mouse game between Kerr and Brynner makes you understand why they appeared in more than the one film together.<br /><br />All in all, a thoroughly engrossing movie which I would definitely watch again. 8/10","positive"
"Very literate, intelligent drama about a group of international travelers held virtual prisoners in the Hungary of 1956 by invading Russian Communist regime. Kerr and Robards play lovers, she a British baroness, he a Hungarian freedom fighter trying to do his bit for his country. Other New York theater stars of the period Anne Jackson & E G Marshall play an American couple traveling with their two young sons, including Ronny Howard in his screen debut. Jackson's character is hugely pregnant and not anxious to give birth in a soon-to-be communist country; she gives an impassioned plea in the third act of this film which presages the naturalistic acting styles we've come to know today from Redgrave, Fonda, & Streep. Leading the pack of Soviet wolves is Yul Brynner, magnificent as a commandant and at his iest since he played opposite Kerr in ""The King and I"". He is mean and nasty and terribly conflicted by his attraction to the lovely, patrician, & heroic Kerr. This is one of the great transition films of the latter part of the Golden Era of American film. Do not miss it.","positive"
"Good show, really good acting, and the director takes us swimming through his storyline in an interesting, unpredictable way, especially since, essentially, it's two people in a room. It doesn't race through like many modern films, but doesn't drag, either. Bohl is flippant enough to believe her in the ""now"" of her character, which is still involved and not going back on her 'career' choices - so it is believable without the need for her to show us a deep, self-examination of her soul...Brundage has the delicate balance of weight, innocence, meekness, and class to pull off 'Buddy' very well. A bit grainy on the film quality, but it fits the tone of the story. Could use a little polishing on the hair and makeup end of things, but definitely worth watching.","positive"
"I just saw this film at the Sidewalk Film Festival in Birmingham, AL, which was actually a really fun festival, and was blown away by it. It was the best movie I saw all day by a long shot. A school aged prostitute meets with a middle age man and attempt to end there deep depression together. It's an inner look into the darkest parts of human uality. Story stems from real life occurrences, ripped straight from the headlines. Raw, blunt dialog and a killer twist at the end. The film does contain graphic ual dialog and nudity. Definitely not suitable for kids. Too depressing for some people's tastes. Definitely worth checking out in my opinion though.","positive"
"Although it was dark, depressing, and at times hard to watch, You Are Alone held my attention and was refreshingly honest in its dialog. It truly captured the angst of teenage romantic relationships. In addition, the soundtrack was amazing. The lyrics and the tone of the songs complemented the sadness of the film so well that it made you wonder if the tracks were created specifically for the movie. <br /><br />Jessica Bohl is the best actress I have ever watched. Her compelling and believable performance made the movie. It made me wonder if she really IS a prostitute. Who knows. Anyway, the movie was very worth seeing. LOVE, YOUR SISTER! yeah, that's right....","positive"
"One of the BEST movies I have seen in a very long time. Bechard has a way of looking at things that is completely unique and this movie does not disappoint.<br /><br />This movie has you guessing throughout, and with the seemingly taboo topics addressed it keeps you glued to the screen. There are no bad guys or good guys, Bechard makes sure of that. The characters are so perfectly complex you feel for each of them, you care about what they have been through.<br /><br />Bechard's use an attention to details is unmatched in this world of ""FAST FOOD MOVIES"" and while some of the topics may make some uncomfortable - you love the feeling it gives you.<br /><br />I have heard it said too often that there are no NEW stories to tell. Thank you Gorman Bechard for proving that false.<br /><br />Run, don't walk, to see this movie.","positive"
"This really is a movie that you need to see twice. When I first saw this film I was really drawn into the story. While the majority of the story takes place inside of a hotel room, the stories that Buddy (Nick Drake, wonderful allusion) and Daphne share take you outside of their room and into their world. Through their conversations you get a feel for the loneliness and pain that each feels. The soundtrack accompanies the movie perfectly, dark, lo-fi and intriguing. When you see the film the second time around you can pick up all of the clues that you missed the first time around leading up to one of the best ending I have seen in a long time. I hope to see this movie find a distributor for the DVD so that it will be more accessible. Great movie, you won't be disappointed.","positive"
"I had actually considered investing in this movie when Gorman was out drumming up funding. I loved most of the script but did not like the ending. Gorman insisted the ending was as it had to be.<br /><br />Seeing the completed movie I have to say I am amazed. Reading the script I had not imagined the acting (and Gorman's directing) would be as powerful and moving as it is here. The two leads did an amazing job. They were very believable and this movie is well worth watching just for the performances of these two amazing stars.<br /><br />Now, for the spoiler and if you have not seen the movie please don't read further as you need to see the movie first. (I actually wish I had never read the script just so I could have experienced the movie ending first hand.) <br /><br />----------------------------- SPOILER <br /><br />I have two main problems with the movie. First off, and I'm sure I mentioned this when I read the script, the wife should have died. If she were dead the ending would be much more believable. As it is, we have this guy who has been agonizing over a woman who left him 'years ago.' If she left him and he is still in love after so long he'd have to be seriously delusional. But he doesn't come across that way in the script. (There is also the problem of why he did not expend all this energy going after the wife he still loves.)<br /><br />Plus, if the wife were dead we would actually be able to believe that they had a fulfilling, reciprocating love, and therefore believe that the guy is devastated enough for the ending to be reasonable.<br /><br />However, I don't buy Daphne doing what she does in the ending. I'd need a heck of a lot of convincing to believe that this naive girl (very naive for a whore but believable due to Bohl's performance) did what she did. The character is simply not cold enough. And if she did this out of some kind of love, or something else, then there is a whole piece of the movie/story missing.<br /><br />Much of this movie is reminiscent of "", Lies, and Video Tape."" I think it could have been as popular if Gorman had chosen to give the movie a more believable ending. <br /><br />So watch the movie, enjoy the performance. And make up your own mind.","positive"
"I saw the film at the Brooklyn International Film Festival (World Premiere).<br /><br />A haunting, intimate portrait of Loneliness, and the repercussions of letting it grow and turn into something darker.<br /><br />The acting of the two leads (Jessica Bohl & Richard Brundage) is excellent, and makes one wish you had met these characters before they became so damaged.<br /><br />Reminded me in theme of the works of Atom Egoyan (Exotica) and Raymond Carver (Where I'm Calling From).<br /><br />The Soundtrack (Tywanna Jo Baskette, Crooked Fingers) is excellent and reinforces moments in the film without drawing attention to itself.<br /><br />Highly recommend the Film and the Soundtrack.","positive"
"This movie is like Happiness meets Lost in Translation with a Sixth Sense ending (or maybe a Crying Game surprise), and the best soundtrack I've probably ever heard...if that all make sense.<br /><br />The first 30 seconds pretty much tells you you're in for a twisted ride. (I was surprised no one walked out right away during the Brooklyn premiere.) But from there, the film settles down into a talk-fest between two really damaged people, Daphne and Buddy.<br /><br />They're lonely, mess-up, and boy do they talk about . Daphne brings to life her most interesting tales of escorting, some are quite funny (Mr. Chang) some disturbing (the Harlan scenes with music that tells us what we see might now be what's going on, or what Daphne is really feeling), and because I have a friend who used to escort, I might add, most seem quite real. <br /><br />You Are Alone is multi-layered and mostly brilliant. Okay, maybe a couple minutes less of the talking, and I don't know that we'd have missed anything. <br /><br />Then again, I need to see it again knowing the ending.<br /><br />I like this movie.<br /><br />(The director asked people in the Brooklyn audience to write a review on IMDb because a lot of people read them. Request granted.)","positive"
"This film is Engaging and Complex while maintaining simple beauty .Our two characters come together sharing the base of curiosity and loneliness, but it is a springboard for learning these people, they 're life styles and pasts which support this.<br /><br />The two lead actors (Bohl, Brundruge) were in the moment as any two actors I have ever seen. %100 believable, they transport the audience seemingly effortlessly, into their world. The actors' seamless acting teamed with Bechard's Beautiful, realistic dialog and his truthful direction drives the story forward into a striking and moving finale.This film is visual treat- soft ,increasing the intensity of The story. The soundtrack serenades the viewer, soothing yet drawing out the emotional content of the film. I find this project to be nothing short of a masterpiece. intriguing.intense.","positive"
"This was a fantastic movie about two people, one a young teenage girl, and the other, a middle aged man, who are each looking for someone to help them fulfill a certain emptiness left by former loved ones.<br /><br />Both actors give brilliant performances that various audiences can relate to. The script, although written by Gorman Bechard, seems as though it was written from a woman's point of view. And at the same time, men can relate to the male characters because of how well they were developed and described in the movie.<br /><br />The end of the movie has an unusual but powerful and unexpected twist that leaves you speechless. I would recommend this film to anyone who has ever felt lonely or abandoned by a loved one. It is clear in this film that you are not alone.","positive"
"I am a film directors nightmare... especially of the mega buck, multiplex variety. While not a student of the art I still have a high threshold for disbelief suspension and buying into the film maker's vision, if I can find it. That's why a gem such as 'You Are Alone' is such an exhilarating find. The intimacy and pacing drew me in and never let me go. Jessica Bohl and Richard Brundage give thoughtful nuanced performances and director Gorman Bechard displays a deft hand in presenting what is an understandably disturbing day in the lives of two terribly damaged people.<br /><br />Spoiler below<br /><br />I bought the DVD version and have shared it with several people. The reactions have been varied, from disbelief in the ability of Daphne to complete the assignment for which Buddy has paid her to an inability to watch the whole film because it was just too real and emotionally devastating. As a compulsively skeptical moviegoer I have to be either grabbed by the collars and hauled for the ride or sidled up to and seduced by the filmmaker. This film took the later route for me and by the end I was so involved that I felt Daphne's horror and pain at her role in Buddy's demise. My reaction to this film reminded me of watching 'The Cook, the Thief, His Wife and Her Lover' by Peter Greenaway many, many years ago. By the end I was fascinated and repelled and utterly unable to tear my eyes away from that film too. I've watched this film several times now and truly appreciate the eye and ear the director has demonstrated. I am familiar with other works he has been done including a couple of cheeky movies, 'Galactic Gigolo' and 'Attack of the Killer Bimbos' and a mixed bag 'The Kiss' which I recently learned was killed in the cradle by the producer and doesn't really represent the directors vision. Too bad, because I loved the prior two films and even found 'The Kiss' interesting but wish 'The Kiss' was available in a director's cut with all of the original vision and music in tact. I look forward to future work by this interesting director and the leads Jessica Bohl and Richard Brundage.","positive"
